,OCC_CODE,O_GROUP,OCC_TITLE,TOT_EMP,Mean Annual Salary,Median Annual Salary,Entry level education,Work Experience,Training on Job,16 to 19 years,20 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 64 years,65 years and over,Median age,Women,White,Black or African American,Asian,Hispanic or Latino,Employement change in 10 years,Education weight,Experience weight,Training weight,Prestige,popularity
235,23-1021,detailed,"administrative law judges, adjudicators, and hearing officers",14570,102050,97520,Doctoral or professional degree,5 years or more,Short-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,0.8,6.0,3.0,3.5,6429150.0,41559875217.96314
236,23-1022,detailed,"arbitrators, mediators, and conciliators",5810,76440,66130,Bachelor's degree,Less than 5 years,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,9.7,3.0,2.0,4.5,2063880.0,150515155688.47778
237,23-1023,detailed,"judges, magistrate judges, and magistrates",28550,131850,141080,Doctoral or professional degree,5 years or more,Short-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,3.4,6.0,3.0,3.5,8306550.0,447174315494.8663
238,23-2000,minor,legal support workers,432990,57890,52960,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,9.3,1.0,1.0,1.0,57890.0,8144717991458.592
239,23-2011,detailed,paralegals and legal assistants,332720,56610,52920,Associate's degree,None,None,0.2403846153846154,9.615384615384617,21.875,18.75,22.596153846153847,18.990384615384617,7.6923076923076925,44.6,85.8,79.9,10.3,6.8,15.1,12.0,3.5,1.0,1.0,198135.0,7171894772307.693
240,23-2090,broad,miscellaneous legal support workers,100270,62150,53110,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,1.2,1.0,1.0,1.0,62150.0,261279346457.74252
241,23-2093,detailed,"title examiners, abstractors, and searchers",54960,52950,48820,High school diploma or equivalent,None,Moderate-term on-the-job training,0.0,2.9702970297029703,28.712871287128717,20.792079207920796,24.752475247524757,17.821782178217823,3.96039603960396,44.6,69.0,76.4,11.5,9.2,7.8,1.7,2.0,1.0,4.5,476550.0,156743743366.33664
242,23-2099,detailed,"legal support workers, all other",45310,73320,59540,Associate's degree,None,None,0.0,12.048192771084338,30.120481927710845,20.48192771084337,15.662650602409638,10.843373493975903,12.048192771084338,40.9,62.8,73.2,17.6,2.9,10.1,0.5,3.5,1.0,1.0,256620.0,70044892771.08435
243,25-1000,minor,postsecondary teachers,1369930,93330,76990,No formal educational credential,None,None,0.259515570934256,3.7197231833910034,15.051903114186851,22.57785467128028,20.93425605536332,21.79930795847751,15.484429065743944,48.3,51.1,79.1,6.5,11.2,6.2,10.7,1.0,1.0,1.0,93330.0,26035640526176.473
244,25-1011,detailed,"business teachers, postsecondary",79810,107270,88010,Doctoral or professional degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,6.5,6.0,1.0,1.0,643620.0,1944288176591.4421
245,25-1020,broad,"math and computer science teachers, postsecondary",81780,91450,78090,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,6.2,1.0,1.0,1.0,91450.0,1620071539516.8909
246,25-1021,detailed,"computer science teachers, postsecondary",32230,98680,85540,Doctoral or professional degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,6.9,6.0,1.0,1.0,592080.0,766743713994.5366
247,25-1022,detailed,"mathematical science teachers, postsecondary",49550,86760,73650,Doctoral or professional degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,5.6,6.0,1.0,1.0,520560.0,841129599780.2433
248,25-1030,broad,"engineering and architecture teachers, postsecondary",45430,112110,101990,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,11.9,1.0,1.0,1.0,112110.0,2117608823557.8254
249,25-1031,detailed,"architecture teachers, postsecondary",6910,100820,90880,Doctoral or professional degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,8.3,6.0,1.0,1.0,604920.0,202029374846.15503
250,25-1032,detailed,"engineering teachers, postsecondary",38520,114130,103600,Doctoral or professional degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,12.5,6.0,1.0,1.0,684780.0,1920029033316.0625
251,25-1040,broad,"life sciences teachers, postsecondary",61480,100400,86390,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,11.5,1.0,1.0,1.0,100400.0,2480145153094.4663
252,25-1041,detailed,"agricultural sciences teachers, postsecondary",8520,96200,90340,Doctoral or professional degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,5.0,6.0,1.0,1.0,577200.0,143184615711.00528
253,25-1042,detailed,"biological science teachers, postsecondary",51500,101320,85600,Doctoral or professional degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,12.8,6.0,1.0,1.0,607920.0,2333587377119.925
254,25-1043,detailed,"forestry and conservation science teachers, postsecondary",1460,92420,87400,Doctoral or professional degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,5.5,6.0,1.0,1.0,554520.0,25929443534.50099
255,25-1050,broad,"physical sciences teachers, postsecondary",52810,98580,86170,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,7.5,1.0,1.0,1.0,98580.0,1364199643862.419
256,25-1051,detailed,"atmospheric, earth, marine, and space sciences teachers, postsecondary",11750,104710,94520,Doctoral or professional degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,6.4,6.0,1.0,1.0,628260.0,275117164835.25916
257,25-1052,detailed,"chemistry teachers, postsecondary",21530,94630,80400,Doctoral or professional degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,7.9,6.0,1.0,1.0,567780.0,562356408094.586
258,25-1053,detailed,"environmental science teachers, postsecondary",5860,94520,84740,Doctoral or professional degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,6.8,6.0,1.0,1.0,567120.0,131595769762.44331
259,25-1054,detailed,"physics teachers, postsecondary",13670,101290,90400,Doctoral or professional degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,8.1,6.0,1.0,1.0,607740.0,391860773764.7488
260,25-1060,broad,"social sciences teachers, postsecondary",115040,94270,80990,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,8.4,1.0,1.0,1.0,94270.0,3182829343480.138
261,25-1061,detailed,"anthropology and archeology teachers, postsecondary",5590,98740,89220,Doctoral or professional degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,8.1,6.0,1.0,1.0,592440.0,156207411849.1503
262,25-1062,detailed,"area, ethnic, and cultural studies teachers, postsecondary",9960,88790,78840,Doctoral or professional degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,8.8,6.0,1.0,1.0,532740.0,271905350530.50012
263,25-1063,detailed,"economics teachers, postsecondary",13080,123720,107260,Doctoral or professional degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,9.0,6.0,1.0,1.0,742320.0,508864145802.6421
264,25-1064,detailed,"geography teachers, postsecondary",3720,87160,82330,Doctoral or professional degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,6.3,6.0,1.0,1.0,522960.0,71369457903.98523
265,25-1065,detailed,"political science teachers, postsecondary",15130,100970,85760,Doctoral or professional degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,8.7,6.0,1.0,1.0,605820.0,464367935343.9307
266,25-1066,detailed,"psychology teachers, postsecondary",36520,89960,78180,Doctoral or professional degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,10.3,6.0,1.0,1.0,539760.0,1182303914373.5923
267,25-1067,detailed,"sociology teachers, postsecondary",13420,85180,75610,Doctoral or professional degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,7.6,6.0,1.0,1.0,511080.0,303539651360.70685
268,25-1069,detailed,"social sciences teachers, postsecondary, all other",17620,85670,69340,Doctoral or professional degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,4.3,6.0,1.0,1.0,514020.0,226785254612.98242
269,25-1070,broad,"health teachers, postsecondary",261130,115330,90890,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,23.8,1.0,1.0,1.0,115330.0,25043077929044.87
270,25-1071,detailed,"health specialties teachers, postsecondary",200040,124890,99090,Doctoral or professional degree,Less than 5 years,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,24.3,6.0,2.0,1.0,1498680.0,21211064871303.52
271,25-1072,detailed,"nursing instructors and teachers, postsecondary",61100,84060,75470,Doctoral or professional degree,Less than 5 years,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,22.4,6.0,2.0,1.0,1008720.0,4019669081693.6714
272,25-1080,broad,"education and library science teachers, postsecondary",61790,75180,65940,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,8.1,1.0,1.0,1.0,75180.0,1314671422423.4177
273,25-1081,detailed,"education teachers, postsecondary",57560,75010,65440,Doctoral or professional degree,Less than 5 years,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,8.3,6.0,2.0,1.0,900120.0,1252073230076.3447
274,25-1082,detailed,"library science teachers, postsecondary",4230,77560,71580,Doctoral or professional degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,5.9,6.0,1.0,1.0,465360.0,67630386058.84498
275,25-1110,broad,"law, criminal justice, and social work teachers, postsecondary",42540,96870,76160,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,10.2,1.0,1.0,1.0,96870.0,1468583499058.3206
