,OCC_CODE,O_GROUP,OCC_TITLE,TOT_EMP,Mean Annual Salary,Median Annual Salary,Entry level education,Work Experience,Training on Job,16 to 19 years,20 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 64 years,65 years and over,Median age,Women,White,Black or African American,Asian,Hispanic or Latino,Employement change in 10 years
862,51-4023,detailed,"rolling machine setters, operators, and tenders, metal and plastic",34500,45110,43600,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,-6.1
863,51-4030,broad,"machine tool cutting setters, operators, and tenders, metal and plastic",297430,39500,37590,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,-3.9
864,51-4031,detailed,"cutting, punching, and press machine setters, operators, and tenders, metal and plastic",179300,38650,36980,High school diploma or equivalent,None,Moderate-term on-the-job training,2.7777777777777777,5.555555555555555,20.833333333333332,20.833333333333332,20.833333333333332,26.38888888888889,1.3888888888888888,45.9,15.0,78.0,18.7,2.7,22.8,-2.4
865,51-4032,detailed,"drilling and boring machine tool setters, operators, and tenders, metal and plastic",9090,42800,39780,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,-15.5
866,51-4033,detailed,"grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic",69570,38800,36880,High school diploma or equivalent,None,Moderate-term on-the-job training,7.317073170731708,17.073170731707318,12.195121951219512,19.51219512195122,9.75609756097561,21.951219512195124,9.75609756097561,0.0,0.0,0.0,0.0,0.0,0.0,-3.3
867,51-4034,detailed,"lathe and turning machine tool setters, operators, and tenders, metal and plastic",23710,43100,41380,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,-4.4
868,51-4035,detailed,"milling and planing machine setters, operators, and tenders, metal and plastic",15760,44920,43150,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,-15.1
869,51-4041,detailed,machinists,360340,47800,45840,High school diploma or equivalent,None,Long-term on-the-job training,1.7241379310344827,7.931034482758621,21.03448275862069,18.275862068965516,20.689655172413794,24.137931034482758,6.206896551724138,45.1,5.8,91.7,4.1,3.1,13.2,7.9
870,51-4050,broad,"metal furnace operators, tenders, pourers, and casters",22490,44860,43000,No formal educational credential,None,None,4.761904761904762,4.761904761904762,33.333333333333336,19.047619047619047,28.571428571428573,4.761904761904762,9.523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.1
871,51-4051,detailed,metal-refining furnace operators and tenders,15290,46000,44610,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,2.6
872,51-4052,detailed,"pourers and casters, metal",7200,42440,40170,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,-5.1
873,51-4060,broad,"model makers and patternmakers, metal and plastic",5800,54630,51650,No formal educational credential,None,None,0.0,0.0,0.0,50.0,12.5,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.2
874,51-4061,detailed,"model makers, metal and plastic",3400,58180,54780,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,-4.9
875,51-4062,detailed,"patternmakers, metal and plastic",2400,49570,48160,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,-3.2
876,51-4070,broad,"molders and molding machine setters, operators, and tenders, metal and plastic",171110,36190,33560,No formal educational credential,None,None,5.714285714285714,8.571428571428571,22.857142857142858,20.0,20.0,22.857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.8
877,51-4071,detailed,foundry mold and coremakers,16090,38370,37140,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,-3.3
878,51-4072,detailed,"molding, coremaking, and casting machine setters, operators, and tenders, metal and plastic",155020,35960,33100,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,-6.1
879,51-4081,detailed,"multiple machine tool setters, operators, and tenders, metal and plastic",134660,39800,37510,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,8.6
880,51-4111,detailed,tool and die makers,61190,55520,54760,Postsecondary nondegree award,None,Long-term on-the-job training,0.0,2.7027027027027026,21.62162162162162,13.513513513513514,21.62162162162162,32.432432432432435,8.108108108108109,0.0,0.0,0.0,0.0,0.0,0.0,1.5
881,51-4120,broad,"welding, soldering, and brazing workers",430700,46280,43790,No formal educational credential,None,None,2.3076923076923075,12.5,26.346153846153847,22.692307692307693,19.807692307692307,13.846153846153847,2.5,38.9,3.8,86.9,7.4,2.7,23.1,7.5
882,51-4121,detailed,"welders, cutters, solderers, and brazers",397550,46690,44190,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,8.2
883,51-4122,detailed,"welding, soldering, and brazing machine setters, operators, and tenders",33150,41320,39410,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,-1.0
884,51-4190,broad,miscellaneous metal workers and plastic workers,89810,40060,37210,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,-3.1
885,51-4191,detailed,"heat treating equipment setters, operators, and tenders, metal and plastic",16550,41680,39530,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,-4.0
886,51-4192,detailed,"layout workers, metal and plastic",7570,50980,52300,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,-6.6
887,51-4193,detailed,"plating machine setters, operators, and tenders, metal and plastic",38470,36950,34850,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,-2.7
888,51-4194,detailed,"tool grinders, filers, and sharpeners",6080,43670,41060,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,-2.4
889,51-4199,detailed,"metal workers and plastic workers, all other",21140,39490,35520,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,-2.0
890,51-5100,minor,printing workers,230720,39890,37600,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,-12.2
891,51-5111,detailed,prepress technicians and workers,28010,43370,41410,Postsecondary nondegree award,None,None,7.6923076923076925,15.384615384615385,23.076923076923077,23.076923076923077,23.076923076923077,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.1
892,51-5112,detailed,printing press operators,160270,40200,37880,High school diploma or equivalent,None,Moderate-term on-the-job training,2.34375,5.46875,20.3125,21.09375,21.09375,25.0,3.90625,46.0,19.7,83.7,7.3,5.8,18.4,-9.9
893,51-5113,detailed,print binding and finishing workers,42450,36430,34260,High school diploma or equivalent,None,Moderate-term on-the-job training,0.0,0.0,5.882352941176471,17.647058823529413,23.529411764705884,41.1764705882353,11.764705882352942,0.0,0.0,0.0,0.0,0.0,0.0,-17.5
894,51-6000,minor,"textile, apparel, and furnishings workers",491520,29920,28020,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,-3.1
895,51-6011,detailed,laundry and dry-cleaning workers,179890,26600,25470,No formal educational credential,None,Short-term on-the-job training,3.3333333333333335,7.5,15.833333333333334,15.833333333333334,25.833333333333332,22.5,9.166666666666666,48.4,71.5,58.0,25.6,10.0,26.7,11.8
896,51-6021,detailed,"pressers, textile, garment, and related materials",31980,26050,25580,No formal educational credential,None,Short-term on-the-job training,0.0,8.0,8.0,32.0,36.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.8
897,51-6031,detailed,sewing machine operators,116520,29420,28230,No formal educational credential,None,Short-term on-the-job training,0.7633587786259542,7.633587786259542,14.50381679389313,17.557251908396946,25.19083969465649,21.374045801526716,12.213740458015268,48.8,66.7,73.5,12.6,10.8,36.9,-14.0
898,51-6040,broad,shoe and leather workers,11450,31460,30580,No formal educational credential,None,None,0.0,0.0,16.666666666666668,25.0,8.333333333333334,41.666666666666664,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,-16.8
899,51-6041,detailed,shoe and leather workers and repairers,7380,31480,30550,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,-14.0
900,51-6042,detailed,shoe machine operators and tenders,4080,31430,30630,High school diploma or equivalent,None,Short-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,-21.6
901,51-6050,broad,"tailors, dressmakers, and sewers",24260,35300,32120,No formal educational credential,None,None,0.0,4.6875,15.625,10.9375,21.875,29.6875,17.1875,53.6,84.2,66.7,3.9,28.5,22.3,-7.7
902,51-6051,detailed,"sewers, hand",3410,30790,30000,No formal educational credential,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,-9.5
903,51-6052,detailed,"tailors, dressmakers, and custom sewers",20860,36040,32640,No formal educational credential,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,-7.4
904,51-6060,broad,"textile machine setters, operators, and tenders",64220,31900,30680,No formal educational credential,None,None,6.25,12.5,31.25,6.25,12.5,18.75,6.25,0.0,0.0,0.0,0.0,0.0,0.0,-12.7
905,51-6061,detailed,textile bleaching and dyeing machine operators and tenders,7260,31600,30260,High school diploma or equivalent,None,Short-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,-13.8
906,51-6062,detailed,"textile cutting machine setters, operators, and tenders",12650,30890,29910,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,-11.1
907,51-6063,detailed,"textile knitting and weaving machine setters, operators, and tenders",18830,32370,31090,High school diploma or equivalent,None,Short-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,-14.8
908,51-6064,detailed,"textile winding, twisting, and drawing out machine setters, operators, and tenders",25480,32130,30890,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,-11.5
909,51-6090,broad,"miscellaneous textile, apparel, and furnishings workers",63200,37890,34720,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,-1.1
910,51-6091,detailed,"extruding and forming machine setters, operators, and tenders, synthetic and glass fibers",15840,39170,37160,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,-4.3
911,51-6092,detailed,fabric and apparel patternmakers,4670,57880,49680,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,-9.7
912,51-6093,detailed,upholsterers,26180,37870,36250,High school diploma or equivalent,None,Moderate-term on-the-job training,0.0,16.666666666666668,4.166666666666667,20.833333333333332,33.333333333333336,20.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
913,51-6099,detailed,"textile, apparel, and furnishings workers, all other",16510,31070,28650,High school diploma or equivalent,None,Short-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,-6.4
914,51-7000,minor,woodworkers,240750,35850,33800,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,9.1
915,51-7011,detailed,cabinetmakers and bench carpenters,93300,38900,36710,High school diploma or equivalent,None,Moderate-term on-the-job training,4.0,8.0,10.0,26.0,26.0,16.0,10.0,44.3,7.8,91.5,6.4,1.3,27.2,8.8
916,51-7021,detailed,furniture finishers,15590,35040,32970,High school diploma or equivalent,None,Short-term on-the-job training,15.384615384615385,15.384615384615385,23.076923076923077,7.6923076923076925,15.384615384615385,15.384615384615385,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,5.8
917,51-7030,broad,"model makers and patternmakers, wood",990,62250,64240,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,35.8
918,51-7031,detailed,"model makers, wood",800,62600,64050,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,38.6
919,51-7032,detailed,"patternmakers, wood",190,60750,65120,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,24.7
920,51-7040,broad,"woodworking machine setters, operators, and tenders",123560,33440,31920,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,8.6
921,51-7041,detailed,"sawing machine setters, operators, and tenders, wood",48400,33290,31560,High school diploma or equivalent,None,Moderate-term on-the-job training,3.5714285714285716,10.714285714285714,39.285714285714285,14.285714285714286,14.285714285714286,17.857142857142858,3.5714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,6.7
922,51-7042,detailed,"woodworking machine setters, operators, and tenders, except sawing",75160,33540,32160,High school diploma or equivalent,None,Moderate-term on-the-job training,7.6923076923076925,7.6923076923076925,15.384615384615385,15.384615384615385,30.76923076923077,23.076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8
923,51-7099,detailed,"woodworkers, all other",7300,35710,33630,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,22.2
924,51-8000,minor,plant and system operators,297000,65490,62540,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,-2.0
925,51-8010,broad,"power plant operators, distributors, and dispatchers",48210,86720,89090,No formal educational credential,None,None,0.0,7.317073170731708,14.634146341463415,36.58536585365854,17.073170731707318,19.51219512195122,4.878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,-14.4
926,51-8011,detailed,nuclear power reactor operators,5310,104470,104040,High school diploma or equivalent,None,Long-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,-32.9
927,51-8012,detailed,power distributors and dispatchers,9940,93260,95100,High school diploma or equivalent,None,Long-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,-7.3
928,51-8013,detailed,power plant operators,32960,81890,84650,High school diploma or equivalent,None,Long-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,-13.6
929,51-8021,detailed,stationary engineers and boiler operators,29550,68170,64680,High school diploma or equivalent,None,Long-term on-the-job training,1.7857142857142858,0.0,17.857142857142858,12.5,19.642857142857142,35.714285714285715,12.5,53.5,10.6,77.5,14.4,4.9,10.7,5.8
930,51-8031,detailed,water and wastewater treatment plant and system operators,119380,51890,49090,High school diploma or equivalent,None,Long-term on-the-job training,0.0,1.7857142857142858,24.107142857142858,21.428571428571427,21.428571428571427,26.785714285714285,3.5714285714285716,45.3,11.0,88.9,8.4,0.9,8.6,-2.5
931,51-8090,broad,miscellaneous plant and system operators,99870,70700,70800,No formal educational credential,None,None,0.0,4.651162790697675,32.55813953488372,27.906976744186046,11.627906976744185,23.25581395348837,2.3255813953488373,0.0,0.0,0.0,0.0,0.0,0.0,2.3
932,51-8091,detailed,chemical plant and system operators,29710,65460,65960,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,-0.5
933,51-8092,detailed,gas plant operators,14990,73290,72970,High school diploma or equivalent,None,Long-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,-1.8
934,51-8093,detailed,"petroleum pump system operators, refinery operators, and gaugers",40480,77610,78840,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,5.6
935,51-8099,detailed,"plant and system operators, all other",14680,59600,58960,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,3.1
936,51-9000,minor,other production occupations,2466480,40510,37200,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,-0.9
937,51-9010,broad,"chemical processing machine setters, operators, and tenders",141000,51120,47880,No formal educational credential,None,None,0.0,0.0,24.489795918367346,34.69387755102041,22.448979591836736,14.285714285714286,4.081632653061225,0.0,0.0,0.0,0.0,0.0,0.0,-1.7
938,51-9011,detailed,chemical equipment operators and tenders,93060,53330,50510,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,-5.3
939,51-9012,detailed,"separating, filtering, clarifying, precipitating, and still machine setters, operators, and tenders",47930,46850,43100,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,5.0
940,51-9020,broad,"crushing, grinding, polishing, mixing, and blending workers",172710,40110,37860,No formal educational credential,None,None,1.2658227848101267,7.594936708860759,24.050632911392405,12.658227848101266,31.645569620253166,18.9873417721519,2.5316455696202533,44.3,19.9,81.6,16.3,1.1,19.2,0.7
941,51-9021,detailed,"crushing, grinding, and polishing machine setters, operators, and tenders",32460,41290,39370,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,-0.4
942,51-9022,detailed,"grinding and polishing workers, hand",24050,34380,31750,No formal educational credential,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,-13.6
943,51-9023,detailed,"mixing and blending machine setters, operators, and tenders",116190,40960,38690,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,3.9
944,51-9030,broad,cutting workers,60740,37690,36320,No formal educational credential,None,None,5.555555555555555,11.11111111111111,20.37037037037037,5.555555555555555,25.925925925925927,20.37037037037037,12.962962962962964,49.3,27.1,86.9,9.4,2.3,26.2,-6.9
945,51-9031,detailed,"cutters and trimmers, hand",7980,34190,31630,No formal educational credential,None,Short-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,-29.7
946,51-9032,detailed,"cutting and slicing machine setters, operators, and tenders",52760,38220,36980,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544914,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304347,-3.5
947,51-9041,detailed,"extruding, forming, pressing, and compacting machine setters, operators, and tenders",63730,38440,36560,High school diploma or equivalent,None,Moderate-term on-the-job training,0.0,0.0,26.08695652173913,34.78260869565217,21.73913043478261,8.695652173913043,4.3478260869565215,0.0,0.0,0.0,0.0,0.0,0.0,1.2
948,51-9051,detailed,"furnace, kiln, oven, drier, and kettle operators and tenders",16880,41910,40670,High school diploma or equivalent,None,Moderate-term on-the-job training,0.0,0.0,16.666666666666668,16.666666666666668,41.666666666666664,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9
949,51-9061,detailed,"inspectors, testers, sorters, samplers, and weighers",549200,44580,40460,High school diploma or equivalent,None,Moderate-term on-the-job training,1.8641810918774966,8.122503328894807,20.3728362183755,19.573901464713714,25.29960053262317,18.37549933422104,6.391478029294274,44.3,38.7,77.2,11.4,7.6,20.6,-12.2
950,51-9071,detailed,jewelers and precious stone and metal workers,18650,48050,41900,High school diploma or equivalent,None,Long-term on-the-job training,2.0833333333333335,12.5,16.666666666666668,27.083333333333332,27.083333333333332,14.583333333333334,2.0833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,-0.8
